,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
8184,20.0,9.0,,15.0,15.0,10.0,23.0,12.0,17.0,18.0,16.0,10.0,11.0,21.0,41.0,14.0,14.0,15.0,14.0,14.0,17.0,18.0,32.0,30.0,10.0,29.0,18.0,24.0,24.0
8185,20.0,14.0,,15.0,15.0,10.0,23.0,12.0,17.0,18.0,16.0,11.0,21.0,22.0,41.0,14.0,14.0,15.0,14.0,14.0,18.0,18.0,32.0,30.0,11.0,29.0,17.0,42.0,42.0
8186,20.0,3.0,,15.0,15.0,10.0,22.0,12.0,17.0,18.0,15.0,15.0,32.0,22.0,41.0,14.0,14.0,15.0,13.0,14.0,18.0,18.0,32.0,29.0,11.0,29.0,16.0,31.0,31.0
8187,20.0,2.0,,15.0,16.0,10.0,23.0,12.0,18.0,18.0,15.0,13.0,32.0,21.0,40.0,15.0,13.0,15.0,13.0,14.0,18.0,18.0,32.0,28.0,12.0,29.0,16.0,16.0,16.0
8188,20.0,1.0,,16.0,16.0,10.0,23.0,12.0,18.0,18.0,15.0,13.0,31.0,21.0,40.0,15.0,13.0,15.0,13.0,14.0,18.0,18.0,32.0,27.0,13.0,29.0,15.0,45.0,45.0
8189,20.0,2.0,,16.0,17.0,10.0,23.0,12.0,18.0,18.0,14.0,12.0,30.0,22.0,41.0,15.0,13.0,15.0,13.0,14.0,19.0,18.0,32.0,26.0,13.0,29.0,15.0,8.0,8.0
8190,20.0,2.0,,16.0,17.0,10.0,23.0,12.0,18.0,18.0,14.0,12.0,28.0,22.0,41.0,15.0,12.0,16.0,12.0,15.0,20.0,18.0,32.0,25.0,14.0,29.0,14.0,17.0,17.0
8191,20.0,1.0,,16.0,17.0,10.0,24.0,12.0,19.0,18.0,14.0,12.0,27.0,22.0,41.0,16.0,12.0,16.0,12.0,15.0,20.0,18.0,32.0,25.0,13.0,29.0,14.0,32.0,32.0
8192,20.0,1.0,,16.0,17.0,10.0,24.0,13.0,19.0,18.0,14.0,12.0,26.0,22.0,41.0,16.0,11.0,16.0,12.0,15.0,21.0,18.0,32.0,26.0,13.0,29.0,15.0,38.0,38.0
8193,20.0,1.0,,16.0,17.0,10.0,24.0,13.0,19.0,18.0,14.0,11.0,25.0,22.0,39.0,17.0,11.0,16.0,12.0,15.0,21.0,18.0,32.0,26.0,12.0,29.0,15.0,13.0,13.0
8194,20.0,,,17.0,18.0,10.0,25.0,13.0,19.0,18.0,14.0,11.0,23.0,22.0,39.0,17.0,11.0,17.0,12.0,15.0,21.0,18.0,32.0,26.0,11.0,29.0,15.0,3.0,3.0
8195,20.0,,,17.0,18.0,10.0,25.0,13.0,19.0,18.0,14.0,11.0,22.0,22.0,40.0,17.0,11.0,17.0,11.0,15.0,21.0,19.0,32.0,26.0,11.0,29.0,15.0,18.0,18.0
8196,20.0,,,17.0,18.0,10.0,25.0,12.0,19.0,18.0,13.0,11.0,21.0,23.0,39.0,17.0,11.0,17.0,11.0,15.0,21.0,19.0,32.0,26.0,10.0,29.0,16.0,8.0,8.0
8197,20.0,1.0,,17.0,18.0,10.0,25.0,12.0,19.0,18.0,13.0,11.0,20.0,23.0,40.0,17.0,11.0,17.0,11.0,15.0,21.0,19.0,32.0,26.0,11.0,29.0,16.0,2.0,2.0
8198,20.0,1.0,,17.0,18.0,10.0,25.0,12.0,20.0,18.0,13.0,11.0,19.0,22.0,38.0,17.0,10.0,17.0,11.0,15.0,21.0,18.0,32.0,26.0,11.0,29.0,15.0,24.0,24.0
8199,20.0,1.0,,17.0,18.0,10.0,24.0,12.0,20.0,18.0,13.0,11.0,19.0,22.0,36.0,17.0,10.0,16.0,11.0,14.0,21.0,18.0,32.0,26.0,12.0,29.0,15.0,17.0,17.0
8200,20.0,2.0,,17.0,17.0,10.0,24.0,12.0,20.0,18.0,12.0,11.0,18.0,22.0,38.0,16.0,10.0,16.0,11.0,15.0,21.0,18.0,32.0,26.0,13.0,29.0,15.0,32.0,32.0
8201,20.0,1.0,,16.0,17.0,10.0,24.0,12.0,20.0,18.0,12.0,11.0,18.0,22.0,38.0,16.0,10.0,16.0,11.0,15.0,21.0,18.0,32.0,25.0,13.0,29.0,15.0,2.0,2.0
8202,20.0,1.0,,16.0,17.0,9.0,24.0,12.0,20.0,17.0,12.0,11.0,17.0,22.0,39.0,16.0,10.0,16.0,11.0,15.0,21.0,18.0,32.0,25.0,14.0,29.0,14.0,33.0,33.0
8203,20.0,1.0,,16.0,17.0,9.0,24.0,12.0,20.0,17.0,12.0,11.0,17.0,22.0,38.0,16.0,10.0,16.0,10.0,15.0,21.0,18.0,32.0,25.0,13.0,29.0,14.0,46.0,46.0
8204,20.0,1.0,,16.0,17.0,9.0,24.0,12.0,20.0,17.0,12.0,11.0,16.0,22.0,38.0,16.0,10.0,16.0,10.0,15.0,21.0,18.0,32.0,24.0,13.0,29.0,14.0,6.0,6.0
8205,20.0,1.0,,16.0,17.0,9.0,24.0,12.0,20.0,17.0,11.0,11.0,16.0,22.0,38.0,16.0,9.0,16.0,10.0,15.0,21.0,18.0,32.0,24.0,12.0,29.0,13.0,44.0,44.0
8206,20.0,1.0,,16.0,17.0,9.0,24.0,12.0,19.0,17.0,11.0,11.0,16.0,22.0,37.0,16.0,9.0,16.0,10.0,14.0,21.0,19.0,31.0,23.0,11.0,29.0,13.0,18.0,18.0
8207,20.0,2.0,,16.0,16.0,9.0,24.0,12.0,20.0,17.0,11.0,11.0,15.0,22.0,36.0,16.0,9.0,16.0,10.0,14.0,21.0,19.0,31.0,22.0,11.0,29.0,13.0,28.0,28.0
8208,20.0,1.0,,16.0,16.0,9.0,24.0,12.0,19.0,17.0,11.0,11.0,15.0,21.0,37.0,16.0,9.0,16.0,10.0,14.0,21.0,19.0,31.0,22.0,10.0,29.0,12.0,29.0,29.0
8209,20.0,1.0,,16.0,16.0,8.0,24.0,12.0,19.0,17.0,11.0,10.0,15.0,21.0,37.0,16.0,9.0,16.0,9.0,14.0,20.0,19.0,31.0,23.0,10.0,29.0,13.0,29.0,29.0
8210,20.0,,,16.0,16.0,8.0,24.0,12.0,19.0,17.0,11.0,10.0,15.0,20.0,37.0,16.0,9.0,15.0,9.0,14.0,20.0,18.0,31.0,24.0,10.0,29.0,13.0,6.0,6.0
8211,20.0,1.0,,16.0,16.0,8.0,24.0,12.0,19.0,16.0,10.0,10.0,14.0,20.0,38.0,15.0,9.0,15.0,9.0,14.0,19.0,18.0,31.0,24.0,10.0,29.0,13.0,38.0,38.0
8212,20.0,2.0,,16.0,15.0,7.0,24.0,12.0,19.0,16.0,10.0,10.0,14.0,20.0,38.0,15.0,9.0,15.0,9.0,14.0,19.0,18.0,31.0,25.0,10.0,29.0,14.0,36.0,36.0
8213,20.0,3.0,,16.0,15.0,7.0,24.0,12.0,18.0,16.0,10.0,10.0,14.0,20.0,38.0,15.0,9.0,15.0,10.0,14.0,18.0,17.0,31.0,26.0,10.0,29.0,14.0,47.0,47.0
8214,20.0,4.0,,16.0,15.0,7.0,24.0,12.0,18.0,16.0,10.0,10.0,14.0,19.0,38.0,15.0,9.0,16.0,10.0,14.0,17.0,17.0,31.0,27.0,10.0,29.0,14.0,27.0,27.0
8215,20.0,4.0,,16.0,15.0,7.0,24.0,11.0,18.0,16.0,10.0,10.0,14.0,19.0,39.0,15.0,9.0,17.0,10.0,14.0,17.0,17.0,32.0,28.0,10.0,29.0,15.0,44.0,44.0
8216,20.0,4.0,,15.0,16.0,6.0,24.0,12.0,18.0,16.0,11.0,10.0,13.0,19.0,39.0,14.0,9.0,17.0,11.0,14.0,16.0,17.0,32.0,28.0,10.0,29.0,15.0,31.0,31.0
8217,20.0,11.0,8.0,15.0,15.0,6.0,24.0,12.0,18.0,16.0,11.0,10.0,13.0,18.0,39.0,14.0,9.0,18.0,11.0,14.0,16.0,17.0,32.0,28.0,10.0,29.0,15.0,,
8218,20.0,35.0,8.0,16.0,15.0,6.0,25.0,12.0,18.0,16.0,13.0,10.0,13.0,18.0,39.0,14.0,10.0,18.0,11.0,14.0,15.0,16.0,32.0,29.0,10.0,29.0,15.0,34.0,34.0
8219,20.0,30.0,,16.0,18.0,6.0,26.0,12.0,18.0,16.0,14.0,10.0,13.0,18.0,39.0,14.0,10.0,18.0,11.0,14.0,15.0,16.0,32.0,29.0,10.0,29.0,15.0,6.0,6.0
8220,20.0,5.0,16.0,16.0,27.0,6.0,31.0,12.0,18.0,16.0,14.0,10.0,13.0,17.0,39.0,14.0,10.0,18.0,11.0,14.0,14.0,16.0,32.0,30.0,10.0,29.0,15.0,9.0,9.0
8221,20.0,4.0,8.0,17.0,29.0,6.0,34.0,12.0,19.0,16.0,15.0,10.0,13.0,17.0,39.0,14.0,10.0,18.0,11.0,14.0,14.0,16.0,32.0,30.0,10.0,29.0,15.0,24.0,24.0
8222,20.0,5.0,8.0,17.0,26.0,6.0,33.0,12.0,21.0,16.0,15.0,10.0,14.0,17.0,39.0,14.0,10.0,18.0,11.0,14.0,13.0,16.0,32.0,30.0,10.0,29.0,15.0,36.0,36.0
8223,20.0,5.0,24.0,18.0,23.0,6.0,32.0,12.0,22.0,16.0,15.0,10.0,14.0,17.0,39.0,14.0,10.0,18.0,10.0,14.0,13.0,16.0,32.0,30.0,10.0,29.0,15.0,5.0,5.0
8224,20.0,5.0,8.0,18.0,21.0,7.0,31.0,12.0,22.0,16.0,17.0,10.0,14.0,17.0,39.0,14.0,10.0,18.0,10.0,14.0,13.0,16.0,32.0,31.0,10.0,29.0,16.0,34.0,34.0
8225,20.0,5.0,8.0,19.0,20.0,7.0,30.0,12.0,22.0,16.0,18.0,10.0,14.0,17.0,39.0,14.0,10.0,18.0,11.0,14.0,13.0,16.0,32.0,31.0,10.0,29.0,16.0,46.0,46.0
8226,20.0,5.0,24.0,19.0,19.0,7.0,29.0,12.0,21.0,16.0,17.0,10.0,14.0,17.0,39.0,13.0,11.0,19.0,12.0,14.0,13.0,16.0,32.0,31.0,10.0,29.0,16.0,46.0,46.0
8227,20.0,4.0,24.0,19.0,18.0,7.0,29.0,12.0,21.0,17.0,19.0,10.0,14.0,16.0,39.0,13.0,11.0,19.0,12.0,14.0,13.0,16.0,32.0,31.0,11.0,29.0,16.0,40.0,40.0
8228,20.0,4.0,16.0,20.0,17.0,7.0,29.0,12.0,21.0,20.0,20.0,10.0,14.0,16.0,39.0,13.0,11.0,20.0,12.0,13.0,13.0,16.0,31.0,32.0,11.0,29.0,16.0,,
8229,20.0,3.0,16.0,20.0,17.0,8.0,29.0,12.0,21.0,21.0,18.0,10.0,13.0,16.0,39.0,13.0,11.0,20.0,13.0,13.0,13.0,15.0,31.0,32.0,12.0,29.0,16.0,17.0,17.0
8230,20.0,4.0,16.0,21.0,16.0,8.0,28.0,12.0,21.0,22.0,18.0,10.0,14.0,15.0,38.0,13.0,11.0,20.0,13.0,13.0,13.0,15.0,31.0,32.0,13.0,29.0,15.0,38.0,38.0
8231,20.0,4.0,16.0,21.0,16.0,8.0,28.0,12.0,21.0,23.0,18.0,13.0,28.0,15.0,38.0,13.0,12.0,20.0,13.0,13.0,13.0,15.0,31.0,33.0,13.0,29.0,15.0,25.0,25.0
8232,20.0,5.0,8.0,21.0,16.0,9.0,28.0,12.0,21.0,26.0,18.0,15.0,31.0,15.0,39.0,13.0,13.0,20.0,13.0,13.0,12.0,15.0,31.0,33.0,14.0,29.0,15.0,,
8233,20.0,4.0,,22.0,16.0,9.0,29.0,12.0,21.0,27.0,17.0,15.0,21.0,15.0,39.0,13.0,14.0,20.0,13.0,13.0,13.0,15.0,31.0,33.0,14.0,29.0,15.0,40.0,40.0
8234,20.0,3.0,,22.0,16.0,9.0,29.0,12.0,21.0,26.0,16.0,15.0,16.0,16.0,39.0,14.0,14.0,20.0,13.0,13.0,12.0,15.0,31.0,33.0,14.0,29.0,15.0,5.0,5.0
8235,20.0,4.0,,22.0,16.0,9.0,29.0,13.0,21.0,26.0,15.0,16.0,14.0,16.0,39.0,14.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,33.0,14.0,29.0,15.0,43.0,43.0
8236,20.0,4.0,,22.0,16.0,9.0,29.0,13.0,21.0,25.0,14.0,16.0,13.0,16.0,39.0,14.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,33.0,14.0,29.0,15.0,16.0,16.0
8237,20.0,4.0,,22.0,16.0,9.0,29.0,13.0,21.0,24.0,14.0,17.0,12.0,16.0,39.0,14.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,33.0,14.0,29.0,15.0,25.0,25.0
8238,20.0,4.0,,22.0,16.0,9.0,29.0,12.0,21.0,24.0,13.0,17.0,11.0,16.0,39.0,14.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,32.0,14.0,29.0,15.0,16.0,16.0
8239,20.0,3.0,,22.0,15.0,9.0,28.0,12.0,21.0,23.0,13.0,17.0,11.0,16.0,38.0,13.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,33.0,14.0,29.0,15.0,24.0,24.0
8240,20.0,1.0,,22.0,15.0,9.0,28.0,12.0,21.0,23.0,13.0,17.0,10.0,16.0,38.0,13.0,15.0,20.0,13.0,13.0,12.0,15.0,30.0,33.0,15.0,29.0,16.0,16.0,16.0
8241,20.0,1.0,,22.0,15.0,8.0,28.0,12.0,21.0,22.0,13.0,17.0,10.0,16.0,38.0,13.0,15.0,20.0,14.0,13.0,13.0,15.0,30.0,33.0,16.0,29.0,16.0,18.0,18.0
8242,20.0,1.0,,22.0,15.0,8.0,27.0,12.0,21.0,21.0,13.0,16.0,11.0,16.0,38.0,13.0,15.0,20.0,15.0,13.0,15.0,15.0,29.0,33.0,16.0,29.0,16.0,6.0,6.0
8243,20.0,1.0,,21.0,15.0,8.0,27.0,12.0,21.0,21.0,14.0,15.0,11.0,16.0,38.0,14.0,16.0,20.0,16.0,13.0,16.0,15.0,29.0,33.0,17.0,29.0,16.0,6.0,6.0
8244,20.0,1.0,,21.0,15.0,8.0,27.0,12.0,21.0,21.0,14.0,15.0,12.0,16.0,38.0,14.0,16.0,20.0,16.0,13.0,16.0,15.0,29.0,34.0,17.0,29.0,16.0,4.0,4.0
8245,20.0,,,21.0,15.0,7.0,28.0,12.0,21.0,20.0,14.0,14.0,12.0,16.0,38.0,14.0,16.0,20.0,17.0,13.0,17.0,15.0,29.0,34.0,18.0,29.0,16.0,22.0,22.0
8246,20.0,,,21.0,15.0,7.0,28.0,12.0,21.0,20.0,14.0,14.0,12.0,16.0,38.0,13.0,17.0,20.0,18.0,13.0,17.0,15.0,29.0,33.0,19.0,29.0,16.0,27.0,27.0
8247,20.0,,,21.0,15.0,7.0,28.0,12.0,21.0,20.0,14.0,14.0,12.0,16.0,38.0,13.0,18.0,20.0,19.0,13.0,17.0,15.0,29.0,33.0,19.0,29.0,16.0,13.0,13.0
8248,20.0,1.0,,20.0,15.0,7.0,28.0,12.0,21.0,20.0,14.0,14.0,12.0,16.0,38.0,14.0,18.0,20.0,19.0,13.0,18.0,15.0,28.0,33.0,20.0,29.0,16.0,2.0,2.0
8249,20.0,1.0,,20.0,15.0,6.0,28.0,12.0,21.0,19.0,15.0,14.0,13.0,16.0,38.0,14.0,18.0,20.0,19.0,13.0,18.0,15.0,28.0,33.0,20.0,29.0,16.0,33.0,33.0
8250,20.0,1.0,,20.0,15.0,6.0,28.0,12.0,21.0,19.0,15.0,13.0,13.0,16.0,37.0,14.0,19.0,20.0,19.0,13.0,18.0,15.0,28.0,33.0,21.0,29.0,16.0,33.0,33.0
8251,20.0,1.0,,20.0,14.0,6.0,28.0,12.0,21.0,19.0,15.0,13.0,13.0,16.0,37.0,14.0,19.0,19.0,19.0,13.0,18.0,15.0,28.0,33.0,21.0,29.0,15.0,30.0,30.0
8252,20.0,1.0,,20.0,14.0,6.0,28.0,12.0,21.0,19.0,15.0,13.0,13.0,16.0,37.0,14.0,19.0,19.0,19.0,13.0,19.0,15.0,28.0,32.0,21.0,29.0,15.0,20.0,20.0
8253,20.0,1.0,,20.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,13.0,13.0,16.0,37.0,14.0,19.0,19.0,20.0,13.0,19.0,15.0,28.0,32.0,21.0,29.0,15.0,7.0,7.0
8254,20.0,1.0,,19.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,13.0,13.0,16.0,37.0,14.0,19.0,19.0,20.0,13.0,19.0,15.0,28.0,32.0,21.0,29.0,15.0,35.0,35.0
8255,20.0,1.0,,19.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,13.0,13.0,16.0,36.0,14.0,20.0,19.0,20.0,13.0,19.0,15.0,27.0,31.0,21.0,29.0,15.0,29.0,29.0
8256,20.0,1.0,,19.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,13.0,13.0,16.0,36.0,14.0,20.0,18.0,21.0,13.0,19.0,15.0,27.0,31.0,21.0,29.0,14.0,25.0,25.0
8257,20.0,1.0,,19.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,12.0,13.0,16.0,35.0,14.0,20.0,18.0,21.0,14.0,19.0,15.0,27.0,31.0,20.0,29.0,14.0,29.0,29.0
8258,20.0,1.0,,19.0,14.0,5.0,28.0,12.0,21.0,18.0,15.0,12.0,13.0,16.0,34.0,14.0,20.0,18.0,22.0,14.0,20.0,15.0,27.0,31.0,20.0,29.0,14.0,1.0,1.0
8259,20.0,1.0,,19.0,14.0,4.0,28.0,12.0,21.0,18.0,15.0,12.0,13.0,16.0,35.0,14.0,20.0,18.0,22.0,14.0,20.0,15.0,27.0,31.0,19.0,29.0,14.0,17.0,17.0
8260,20.0,1.0,,18.0,14.0,4.0,28.0,12.0,21.0,18.0,15.0,12.0,13.0,16.0,34.0,14.0,20.0,18.0,23.0,14.0,20.0,15.0,27.0,32.0,19.0,29.0,14.0,16.0,16.0
8261,20.0,1.0,,18.0,14.0,4.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,15.0,34.0,14.0,20.0,18.0,23.0,13.0,20.0,15.0,27.0,32.0,18.0,29.0,14.0,21.0,21.0
8262,20.0,,,18.0,14.0,4.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,15.0,34.0,14.0,20.0,18.0,23.0,13.0,20.0,15.0,26.0,32.0,17.0,29.0,14.0,34.0,34.0
8263,20.0,,,18.0,14.0,4.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,15.0,34.0,14.0,21.0,18.0,24.0,13.0,20.0,15.0,26.0,32.0,18.0,29.0,14.0,35.0,35.0
8264,20.0,,,18.0,14.0,3.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,15.0,34.0,14.0,21.0,18.0,24.0,14.0,21.0,14.0,26.0,32.0,19.0,29.0,14.0,33.0,33.0
8265,20.0,1.0,,18.0,14.0,3.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,15.0,34.0,14.0,21.0,17.0,24.0,14.0,21.0,14.0,26.0,31.0,19.0,29.0,14.0,42.0,42.0
8266,20.0,1.0,,17.0,14.0,3.0,28.0,12.0,21.0,17.0,15.0,12.0,13.0,14.0,33.0,14.0,21.0,17.0,24.0,14.0,21.0,14.0,26.0,31.0,20.0,29.0,14.0,42.0,42.0
8267,20.0,1.0,,17.0,14.0,3.0,28.0,12.0,21.0,17.0,15.0,11.0,12.0,14.0,34.0,14.0,21.0,17.0,24.0,14.0,21.0,14.0,25.0,31.0,20.0,29.0,13.0,16.0,16.0
8268,20.0,1.0,,17.0,14.0,3.0,28.0,12.0,21.0,17.0,15.0,11.0,12.0,14.0,34.0,14.0,21.0,17.0,24.0,14.0,21.0,14.0,25.0,31.0,21.0,29.0,13.0,37.0,37.0
8269,20.0,1.0,,17.0,13.0,3.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,34.0,14.0,21.0,17.0,23.0,14.0,21.0,14.0,25.0,31.0,22.0,29.0,13.0,46.0,46.0
8270,20.0,2.0,,16.0,13.0,3.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,34.0,14.0,21.0,17.0,23.0,14.0,21.0,14.0,25.0,32.0,22.0,29.0,13.0,8.0,8.0
8271,20.0,1.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,23.0,14.0,21.0,14.0,24.0,32.0,23.0,29.0,13.0,12.0,12.0
8272,20.0,1.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,23.0,14.0,21.0,14.0,24.0,32.0,23.0,29.0,13.0,16.0,16.0
8273,20.0,2.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,24.0,14.0,21.0,14.0,24.0,32.0,24.0,29.0,13.0,2.0,2.0
8274,20.0,1.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,24.0,14.0,21.0,13.0,24.0,32.0,24.0,29.0,13.0,44.0,44.0
8275,20.0,1.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,24.0,14.0,22.0,14.0,23.0,32.0,24.0,29.0,13.0,8.0,8.0
8276,20.0,1.0,,16.0,13.0,2.0,28.0,12.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,17.0,24.0,14.0,22.0,14.0,23.0,32.0,24.0,29.0,13.0,31.0,31.0
8277,20.0,1.0,,16.0,13.0,2.0,28.0,13.0,21.0,16.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,16.0,24.0,14.0,22.0,14.0,23.0,31.0,24.0,29.0,13.0,3.0,3.0
8278,20.0,1.0,,15.0,13.0,2.0,28.0,13.0,21.0,15.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,23.0,31.0,24.0,29.0,13.0,29.0,29.0
8279,20.0,1.0,,15.0,13.0,2.0,29.0,13.0,21.0,15.0,15.0,11.0,12.0,14.0,33.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,23.0,30.0,24.0,29.0,12.0,46.0,46.0
8280,20.0,1.0,,15.0,13.0,1.0,28.0,13.0,21.0,15.0,15.0,11.0,12.0,14.0,32.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,22.0,30.0,24.0,29.0,12.0,46.0,46.0
8281,20.0,1.0,,15.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,11.0,12.0,14.0,32.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,22.0,30.0,24.0,29.0,12.0,44.0,44.0
8282,20.0,,,15.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,11.0,12.0,14.0,32.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,22.0,30.0,23.0,29.0,12.0,34.0,34.0
8283,20.0,,,15.0,13.0,1.0,29.0,13.0,21.0,15.0,14.0,10.0,12.0,14.0,31.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,22.0,31.0,23.0,29.0,12.0,46.0,46.0
8284,20.0,,,15.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,10.0,12.0,14.0,31.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,22.0,31.0,22.0,29.0,12.0,13.0,13.0
8285,20.0,1.0,,14.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,10.0,12.0,14.0,31.0,14.0,21.0,16.0,23.0,14.0,22.0,14.0,21.0,31.0,22.0,29.0,13.0,16.0,16.0
8286,20.0,1.0,,14.0,13.0,1.0,29.0,13.0,21.0,15.0,14.0,10.0,12.0,14.0,31.0,14.0,21.0,15.0,22.0,14.0,22.0,13.0,21.0,32.0,21.0,29.0,13.0,46.0,46.0
8287,20.0,1.0,,14.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,10.0,12.0,14.0,31.0,14.0,21.0,15.0,22.0,14.0,22.0,14.0,21.0,32.0,22.0,29.0,13.0,10.0,10.0
8288,20.0,2.0,,14.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,10.0,12.0,14.0,31.0,14.0,21.0,15.0,22.0,14.0,22.0,14.0,21.0,31.0,23.0,29.0,13.0,49.0,49.0
8289,21.0,1.0,,14.0,13.0,1.0,29.0,13.0,21.0,15.0,15.0,10.0,12.0,14.0,30.0,14.0,22.0,15.0,22.0,14.0,22.0,14.0,20.0,31.0,24.0,29.0,13.0,12.0,12.0
8290,21.0,1.0,,14.0,13.0,,29.0,14.0,21.0,14.0,14.0,10.0,12.0,14.0,30.0,14.0,22.0,15.0,22.0,14.0,22.0,14.0,20.0,31.0,26.0,29.0,13.0,25.0,25.0
8291,21.0,1.0,,14.0,13.0,,29.0,14.0,21.0,14.0,15.0,10.0,12.0,14.0,30.0,14.0,22.0,15.0,22.0,14.0,22.0,14.0,20.0,31.0,27.0,29.0,13.0,44.0,44.0
8292,21.0,1.0,,14.0,13.0,,29.0,14.0,21.0,14.0,15.0,10.0,12.0,14.0,30.0,14.0,22.0,15.0,23.0,14.0,23.0,14.0,20.0,30.0,28.0,29.0,13.0,43.0,43.0
8293,21.0,3.0,,14.0,13.0,,29.0,14.0,21.0,14.0,15.0,10.0,12.0,14.0,30.0,14.0,23.0,15.0,23.0,14.0,23.0,14.0,20.0,31.0,28.0,29.0,13.0,36.0,36.0
8294,21.0,1.0,,13.0,14.0,,29.0,13.0,21.0,14.0,15.0,10.0,12.0,14.0,30.0,14.0,23.0,15.0,23.0,14.0,23.0,14.0,20.0,31.0,28.0,29.0,13.0,9.0,9.0
8295,21.0,1.0,,13.0,14.0,,30.0,13.0,20.0,14.0,15.0,10.0,12.0,14.0,30.0,14.0,22.0,15.0,22.0,14.0,23.0,14.0,19.0,31.0,28.0,29.0,13.0,4.0,4.0
8296,21.0,1.0,,13.0,15.0,,30.0,13.0,20.0,14.0,15.0,10.0,11.0,14.0,30.0,14.0,22.0,15.0,22.0,14.0,23.0,14.0,19.0,31.0,28.0,29.0,13.0,3.0,3.0
8297,21.0,2.0,,13.0,15.0,,31.0,12.0,20.0,14.0,16.0,10.0,12.0,14.0,30.0,14.0,21.0,15.0,21.0,14.0,23.0,14.0,19.0,31.0,28.0,29.0,13.0,25.0,25.0
8298,21.0,2.0,,13.0,15.0,,31.0,12.0,20.0,14.0,16.0,10.0,12.0,14.0,29.0,14.0,21.0,15.0,21.0,14.0,23.0,14.0,19.0,31.0,28.0,29.0,13.0,21.0,21.0
8299,21.0,,,13.0,15.0,,31.0,12.0,20.0,14.0,16.0,10.0,12.0,14.0,29.0,14.0,20.0,15.0,21.0,14.0,23.0,14.0,19.0,31.0,28.0,29.0,13.0,3.0,3.0
8300,21.0,,,14.0,15.0,,31.0,12.0,19.0,14.0,17.0,10.0,12.0,14.0,29.0,14.0,20.0,15.0,20.0,14.0,22.0,14.0,19.0,30.0,28.0,29.0,13.0,3.0,3.0
8301,21.0,13.0,,13.0,15.0,,31.0,12.0,19.0,14.0,17.0,10.0,12.0,14.0,29.0,14.0,19.0,15.0,20.0,14.0,22.0,14.0,19.0,30.0,28.0,29.0,13.0,35.0,35.0
8302,21.0,8.0,,13.0,15.0,,32.0,12.0,19.0,14.0,17.0,10.0,13.0,14.0,28.0,14.0,19.0,14.0,19.0,14.0,22.0,14.0,18.0,29.0,28.0,29.0,12.0,48.0,48.0
8303,21.0,23.0,,14.0,15.0,,31.0,12.0,19.0,15.0,18.0,11.0,14.0,15.0,28.0,13.0,18.0,14.0,19.0,14.0,21.0,14.0,18.0,29.0,28.0,29.0,12.0,18.0,18.0
